"label_ID","age","derivative","se","lower_ci","upper","significant","significant.derivative","meanSC","SCrank12"
"SC.1_h",9.33274941608275,0.0332635481857046,0.00528978796382151,0.020560819143711,0.0459662772276983,TRUE,0.0332635481857046,1.09353530872994,1
"SC.1_h",9.33758758758759,0.0332577119082241,0.00528692183602042,0.020561865494628,0.0459535583218202,TRUE,0.0332577119082241,1.09353530872994,1
"SC.1_h",9.34242575909242,0.0332517649685007,0.0052840017149987,0.0205629308409097,0.0459405990960917,TRUE,0.0332517649685007,1.09353530872994,1
"SC.1_h",9.34726393059726,0.0332457074725029,0.00528102764406916,0.0205640151845146,0.0459273997604913,TRUE,0.0332457074725029,1.09353530872994,1
"SC.1_h",9.3521021021021,0.0332395392558344,0.00527799962165226,0.0205651183648393,0.0459139601468295,TRUE,0.0332395392558344,1.09353530872994,1
"SC.1_h",9.35694027360694,0.0332332603303803,0.00527491767487891,0.0205662403286177,0.0459002803321429,TRUE,0.0332332603303803,1.09353530872994,1
"SC.1_h",9.36177844511178,0.0332268707892262,0.00527178181293277,0.020567381146882,0.0458863604315703,TRUE,0.0332268707892262,1.09353530872994,1
"SC.1_h",9.36661661661662,0.0332203705858293,0.00526859206429275,0.0205685407047012,0.0458722004669574,TRUE,0.0332203705858293,1.09353530872994,1
"SC.1_h",9.37145478812145,0.0332137596726492,0.00526534842828214,0.0205697189561597,0.0458578003891387,TRUE,0.0332137596726492,1.09353530872994,1
"SC.1_h",9.37629295962629,0.0332070381675393,0.00526205095672494,0.0205709158946625,0.0458431604404161,TRUE,0.0332070381675393,1.09353530872994,1
"SC.1_h",9.38113113113113,0.0332002059417587,0.00525869966823235,0.0205721313467764,0.045828280536741,TRUE,0.0332002059417587,1.09353530872994,1
